allow_message,answer_count,articles_count,avatar_url,avatar_url_template,badge,employments,follower_count,gender,headline,id,is_advertiser,is_blocking,is_followed,is_following,is_org,name,type,url,url_token,user_type
False,0,0,https://pic2.zhimg.com/da8e974dc_is.jpg,https://pic2.zhimg.com/da8e974dc_{size}.jpg,,,0,-1,,807f29a394137d48263f446f4cc8c4e7,False,False,False,False,False,小伙伴说,people,http://www.zhihu.com/api/v4/people/807f29a394137d48263f446f4cc8c4e7,xiao-huo-ban-shuo-57,people
False,905,2,https://pic2.zhimg.com/29d765bf12a7fc9c20a2321f6672194a_is.jpg,https://pic2.zhimg.com/29d765bf12a7fc9c20a2321f6672194a_{size}.jpg,,,3118,0,整个大陆最喜欢Tizzy Bac的人,3c8d7e868776ca2544fbe7b089f6ae80,False,False,False,False,False,老油子,people,http://www.zhihu.com/api/v4/people/3c8d7e868776ca2544fbe7b089f6ae80,abandonstone,people
False,5,0,https://pic2.zhimg.com/f5621c38afb846ea41c74d0263c1f039_is.jpg,https://pic2.zhimg.com/f5621c38afb846ea41c74d0263c1f039_{size}.jpg,,,17,0,汉语言文学,e18b2e5334f453871c66f817a552fb35,False,False,False,False,False,夏至未至,people,http://www.zhihu.com/api/v4/people/e18b2e5334f453871c66f817a552fb35,xiao-qiang-zai-shan-dong,people
False,1,0,https://pic3.zhimg.com/11874d55d_is.jpg,https://pic3.zhimg.com/11874d55d_{size}.jpg,,,3,1,,beaae8a6ed9e017d61ccda475b49ce4a,False,False,False,False,False,cuhksz,people,http://www.zhihu.com/api/v4/people/beaae8a6ed9e017d61ccda475b49ce4a,cuhksz,people
False,2,0,https://pic2.zhimg.com/v2-85aa1d3c106740ff7c4e65798ad9274f_is.jpg,https://pic2.zhimg.com/v2-85aa1d3c106740ff7c4e65798ad9274f_{size}.jpg,,,6,-1,鹰派,52e15f42ab2c3d38bf715cb786240098,False,False,False,False,False,轻描淡写,people,http://www.zhihu.com/api/v4/people/52e15f42ab2c3d38bf715cb786240098,qing-miao-dan-xie-78-9,people
False,0,0,https://pic8.zhimg.com/7b7406aae9264ca6ce937a253af73b3d_is.jpg,https://pic8.zhimg.com/7b7406aae9264ca6ce937a253af73b3d_{size}.jpg,,,2,0,"未说出口的话,会在纸上开出繁花.",35c7732069394600291212090eb77500,False,False,False,False,False,冰箱里的猫,people,http://www.zhihu.com/api/v4/people/35c7732069394600291212090eb77500,wxybing-xiang-li-de-mao,people
False,0,0,https://pic2.zhimg.com/da8e974dc_is.jpg,https://pic2.zhimg.com/da8e974dc_{size}.jpg,,,0,-1,大学生,192f0ff7f643ffe3cd16a49581d1b734,False,False,False,False,False,王冰最美,people,http://www.zhihu.com/api/v4/people/192f0ff7f643ffe3cd16a49581d1b734,wang-bing-zui-mei,people
False,1,0,https://pic2.zhimg.com/da8e974dc_is.jpg,https://pic2.zhimg.com/da8e974dc_{size}.jpg,,,0,-1,元智大学,5a5d0d9a81f3a754a1d14a223ef75d87,False,False,False,False,False,意中人,people,http://www.zhihu.com/api/v4/people/5a5d0d9a81f3a754a1d14a223ef75d87,yi-zhong-ren-4-11-65,people
False,0,0,https://pic1.zhimg.com/v2-d18501d75b9bf57559db15d38750f169_is.jpg,https://pic1.zhimg.com/v2-d18501d75b9bf57559db15d38750f169_{size}.jpg,,,11,1,,a42bc4b901bdf19a63b017f0ea39c0e4,False,False,False,False,False,网名还没想好,people,http://www.zhihu.com/api/v4/people/a42bc4b901bdf19a63b017f0ea39c0e4,wang-ming-huan-mei-xiang-hao,people
False,2,0,https://pic3.zhimg.com/7282a4401d217ce9a10b0487ea30f9aa_is.jpg,https://pic3.zhimg.com/7282a4401d217ce9a10b0487ea30f9aa_{size}.jpg,,,1,-1,,968a289ccecfe0b0bde9c8b0aadf739f,False,False,False,False,False,icebreaker,people,http://www.zhihu.com/api/v4/people/968a289ccecfe0b0bde9c8b0aadf739f,icebreaker-87,people
False,24,0,https://pic1.zhimg.com/v2-93008a2013bd254a8ea314c4292beeda_is.jpg,https://pic1.zhimg.com/v2-93008a2013bd254a8ea314c4292beeda_{size}.jpg,,,206,0,知乎小透明:),31283f020e4766b7cfff6b5a268f5d9e,False,False,False,False,False,csimvdesgi,people,http://www.zhihu.com/api/v4/people/31283f020e4766b7cfff6b5a268f5d9e,a-yuan-45-18,people
False,160,0,https://pic3.zhimg.com/839f7faba17bafa27ae2d395fb57828a_is.jpg,https://pic3.zhimg.com/839f7faba17bafa27ae2d395fb57828a_{size}.jpg,,"[{'company': {'introduction': '微软公司（<a href=""http://www.microsoft.com/"" data-editable=""true"" data-title=""Microsoft"" class="""">Microsoft</a>），是一家由比尔·盖茨与保罗·艾伦 1975 年在美国创立的跨国科技公司，总部设在华盛顿州的雷德蒙市，目前是全球最大的电脑软件提供商。\xa0<br>其主要产品为 Windows 操作系统、Microsoft Office 办公软件套件、Surface 个人电脑、Bing 搜索、Windows Azure 智能云服务等。', 'avatar_url': 'https://pic3.zhimg.com/af15acb49779cc9abff9a03001d30ec2_is.jpg', 'name': '微软（Microsoft）', 'url': 'http://www.zhihu.com/api/v4/topics/19551667', 'type': 'topic', 'excerpt': '微软公司（Microsoft ），是一家由比尔·盖茨与保罗·艾伦 1975 年在美国创立的跨国科技公司，总部设在华盛顿州的雷德蒙市，目前是全球最大的电脑软件提供商。 其主要产品为 Windows 操作系统、Microsoft Office 办公软件套件、Surface 个人电脑、Bing 搜索、Windows Azure 智能云服务等。', 'id': '19551667'}, 'job': {'introduction': '', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': 'Garage Developer Intern', 'url': 'http://www.zhihu.com/api/v4/topics/', 'type': 'topic', 'excerpt': '', 'id': ''}}, {'company': {'introduction': '搜狗凭借对前瞻性技术趋势的把握和敏锐的市场嗅觉，已经成为中国互联网的创新典范，也是最具发展潜力的公司之一。搜狗的产品围绕互联网的最基础应用，其中输入法、浏览器、搜索三大产品均名列前茅。2010年8月9日，在引入阿里巴巴集团和云峰基金等战略投资者之后，搜狗从搜狐分拆，成为独立运营的公司，王小川出任搜狗首席执行官。', 'avatar_url': 'https://pic4.zhimg.com/e34f9bb94_is.jpg', 'name': '搜狗', 'url': 'http://www.zhihu.com/api/v4/topics/19568678', 'type': 'topic', 'excerpt': '搜狗凭借对前瞻性技术趋势的把握和敏锐的市场嗅觉，已经成为中国互联网的创新典范，也是最具发展潜力的公司之一。搜狗的产品围绕互联网的最基础应用，其中输入法、浏览器、搜索三大产品均名列前茅。2010年8月9日，在引入阿里巴巴集团和云峰基金等战略投资者之后，搜狗从搜狐分拆，成为独立运营的公司，王小川出任搜狗首席执行官。', 'id': '19568678'}, 'job': {'introduction': '', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': '软件工程师实习生', 'url': 'http://www.zhihu.com/api/v4/topics/19794874', 'type': 'topic', 'excerpt': '', 'id': '19794874'}}, {'company': {'introduction': '', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': 'hack.init()', 'url': 'http://www.zhihu.com/api/v4/topics/', 'type': 'topic', 'excerpt': '', 'id': ''}, 'job': {'introduction': '', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': 'Co-Founder & Co-Chair', 'url': 'http://www.zhihu.com/api/v4/topics/', 'type': 'topic', 'excerpt': '', 'id': ''}}, {'company': {'introduction': '', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': 'InitialView', 'url': 'http://www.zhihu.com/api/v4/topics/', 'type': 'topic', 'excerpt': '', 'id': ''}, 'job': {'introduction': '', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': 'Software Engineer Intern', 'url': 'http://www.zhihu.com/api/v4/topics/19697930', 'type': 'topic', 'excerpt': '', 'id': '19697930'}}]",688,1,PL/ACM@UBC/Garage@Microsoft/Co-Founder@hack.init()/OI@SXYZ,4d17b346d7409a5b36dbd6082aa0fe14,False,False,False,False,False,Charlie Pan,people,http://www.zhihu.com/api/v4/people/4d17b346d7409a5b36dbd6082aa0fe14,charlie01,people
False,0,0,https://pic2.zhimg.com/da8e974dc_is.jpg,https://pic2.zhimg.com/da8e974dc_{size}.jpg,,,1,1,,edc06a8ebee30ecf3c2f3c7c237fc1cc,False,False,False,False,False,小米,people,http://www.zhihu.com/api/v4/people/edc06a8ebee30ecf3c2f3c7c237fc1cc,xiao-mi-32-5,people
False,108,0,https://pic3.zhimg.com/410680fb5_is.jpg,https://pic3.zhimg.com/410680fb5_{size}.jpg,,,52,1,八线城市扛把子,c55b6b54447b365d7c60dcbc3f7ffcb6,False,False,False,False,False,凌云一寸心,people,http://www.zhihu.com/api/v4/people/c55b6b54447b365d7c60dcbc3f7ffcb6,fu-yu-tao,people
False,29,1,https://pic2.zhimg.com/v2-7a9528fee6d22fa741a023b1a3ea7f6f_is.jpg,https://pic2.zhimg.com/v2-7a9528fee6d22fa741a023b1a3ea7f6f_{size}.jpg,,"[{'company': {'url': 'http://www.zhihu.com/api/v4/topics/19736330', 'avatar_url': 'https://pic3.zhimg.com/v2-24bcfb1ee063b1787d084e73b78fda5a_is.jpg', 'name': '哈尔滨工业大学（威海）', 'introduction': '哈尔滨工业大学（威海）建于1985年，隶属于中国工业和信息化部，是国家“985工程”和“211工程”重点建设大学，是哈尔滨工业大学在山东威海的校区，学生毕业后由哈尔滨工业大学颁发统一的毕业证、学位证。', 'type': 'topic', 'excerpt': '哈尔滨工业大学（威海）建于1985年，隶属于中国工业和信息化部，是国家“985工程”和“211工程”重点建设大学，是哈尔滨工业大学在山东威海的校区，学生毕业后由哈尔滨工业大学颁发统一的毕业证、学位证。', 'id': '19736330'}, 'job': {'url': 'http://www.zhihu.com/api/v4/topics/', 'avatar_url': 'https://pic3.zhimg.com/e82bab09c_is.jpg', 'name': '国际合作办公室', 'introduction': '', 'type': 'topic', 'excerpt': '', 'id': ''}}]",404,1,好看的皮囊千篇一律，有钱的土豪各有千秋。,39689a1b32b5438f9199b5b065f25813,False,False,False,False,False,桃白白,people,http://www.zhihu.com/api/v4/people/39689a1b32b5438f9199b5b065f25813,zhao-da-bao-12-49,people
False,4,0,https://pic3.zhimg.com/c1ce4daa506adde4089c367794a3bf6c_is.jpg,https://pic3.zhimg.com/c1ce4daa506adde4089c367794a3bf6c_{size}.jpg,,,148,0,,cc4a7d688a993441af73d83ab335d40a,False,False,False,False,False,小UFO大人,people,http://www.zhihu.com/api/v4/people/cc4a7d688a993441af73d83ab335d40a,xiao-ufoda-ren,people
False,223,0,https://pic4.zhimg.com/14c3542ebbf785a0e62952fee624090b_is.jpg,https://pic4.zhimg.com/14c3542ebbf785a0e62952fee624090b_{size}.jpg,,,282,1,程序员，前端，Python粉，物理出身,472831e5741667f81e0f034cfbc7d3dc,False,False,False,False,False,张阳,people,http://www.zhihu.com/api/v4/people/472831e5741667f81e0f034cfbc7d3dc,mark24,people
False,48,0,https://pic3.zhimg.com/v2-1f97e4b1080d261a9167e8b238e75364_is.jpg,https://pic3.zhimg.com/v2-1f97e4b1080d261a9167e8b238e75364_{size}.jpg,,,9,-1,子非鱼焉知鱼之乐？,65d4473a7d181ec26108fbc8886ab405,False,False,False,False,False,sky,people,http://www.zhihu.com/api/v4/people/65d4473a7d181ec26108fbc8886ab405,sky-14-83,people
False,75,0,https://pic2.zhimg.com/da8e974dc_is.jpg,https://pic2.zhimg.com/da8e974dc_{size}.jpg,,,5,-1,,2445ab106218bd2c66aefd98699e2643,False,False,False,False,False,蛮王不会大,people,http://www.zhihu.com/api/v4/people/2445ab106218bd2c66aefd98699e2643,man-wang-bu-hui-da,people
False,0,0,https://pic3.zhimg.com/91c654868e75135f3426f6fc604f490b_is.jpg,https://pic3.zhimg.com/91c654868e75135f3426f6fc604f490b_{size}.jpg,,,0,-1,重庆市固体废物管理中心,6726fa518b8740d794bb8186dc79c64e,False,False,False,False,False,生在海边偏爱浪,people,http://www.zhihu.com/api/v4/people/6726fa518b8740d794bb8186dc79c64e,sheng-zai-hai-bian-pian-ai-lang,people
False,1,0,https://pic2.zhimg.com/v2-9eb4f93e6f1e1524164def880ff2669b_is.jpg,https://pic2.zhimg.com/v2-9eb4f93e6f1e1524164def880ff2669b_{size}.jpg,,"[{'company': {'url': 'http://www.zhihu.com/api/v4/topics/19553032', 'avatar_url': 'https://pic2.zhimg.com/70ddd5e0c_is.jpg', 'name': '广告', 'introduction': '广告，可以泛指一切不针对特定对象的公告，包括公益广告、旅游广告、商业广告等等。然而，日常生活中所说的「广告」往往特指商业广告，即用于推广货品、服务、或理念的付费公告。', 'type': 'topic', 'excerpt': '广告，可以泛指一切不针对特定对象的公告，包括公益广告、旅游广告、商业广告等等。然而，日常生活中所说的「广告」往往特指商业广告，即用于推广货品、服务、或理念的付费公告。', 'id': '19553032'}, 'job': {'url': 'http://www.zhihu.com/api/v4/topics/19572193', 'avatar_url': 'https://pic2.zhimg.com/5a026ff1a_is.jpg', 'name': '广告人', 'introduction': '', 'type': 'topic', 'excerpt': '', 'id': '19572193'}}]",1,1,广告设计,da7a26caa30839df5bb5f144131b6035,False,False,False,False,False,白木,people,http://www.zhihu.com/api/v4/people/da7a26caa30839df5bb5f144131b6035,zhang-jie-57-47-56,people
False,2,0,https://pic3.zhimg.com/4bacbf35c1f55c28f270e9e88e14367c_is.jpg,https://pic3.zhimg.com/4bacbf35c1f55c28f270e9e88e14367c_{size}.jpg,,,1,0,花千骨二级研究学者，注会中的战斗会,9ee5d62ea50e5529a36437dbcb80943a,False,False,False,False,False,海棠红,people,http://www.zhihu.com/api/v4/people/9ee5d62ea50e5529a36437dbcb80943a,liu-ru-yi-54,people
False,1,1,https://pic3.zhimg.com/v2-295d9e83834a6e62eba85c5a26c20255_is.jpg,https://pic3.zhimg.com/v2-295d9e83834a6e62eba85c5a26c20255_{size}.jpg,,,2,-1,,b712545b5fa6b8fe5ea51bc96a3b695b,False,False,False,False,False,walk away,people,http://www.zhihu.com/api/v4/people/b712545b5fa6b8fe5ea51bc96a3b695b,wu-han-11-44,people
False,1,0,https://pic4.zhimg.com/v2-98cc9cd5b23f489696ed6b643b4ca942_is.jpg,https://pic4.zhimg.com/v2-98cc9cd5b23f489696ed6b643b4ca942_{size}.jpg,,,0,0,应用化学本科在读,39a18364c0e901b39976396d0517ca8e,False,False,False,False,False,风和的面团,people,http://www.zhihu.com/api/v4/people/39a18364c0e901b39976396d0517ca8e,wen-ya-xin-82-40,people
False,0,0,https://pic4.zhimg.com/v2-847960a6bc42d148299306cda13fe6bc_is.jpg,https://pic4.zhimg.com/v2-847960a6bc42d148299306cda13fe6bc_{size}.jpg,,,3,0,学生,b693cc64e7b4a2fcece1ddd2f9648814,False,False,False,False,False,淹煎,people,http://www.zhihu.com/api/v4/people/b693cc64e7b4a2fcece1ddd2f9648814,yan-jian-22-35,people
