page_url,price,title,type,url
https://bj.lianjia.com/ershoufang/co21/,13,地下车位+花样年华+新悦家园+诚心出售,新悦家园 /车位/29.75平米/东 西/无电梯,https://bj.lianjia.com/ershoufang/101102279401.html
https://lf.lianjia.com/ershoufang/yanjiao/,430,星河皓月 南北通透6居室  花园洋房 业主诚售,星河皓月  | 6室2厅 | 214.63平米 | 南 北 | 精装 | 无电梯,https://lf.lianjia.com/ershoufang/101102556825.html
https://bj.lianjia.com/ershoufang/co52/,668,万科紫苑南北通透三居室，精装修！,万科紫苑 /3室1厅/95.08平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102201233.html
https://bj.lianjia.com/ershoufang/co52/,700,满五年唯一  南北通透  正对小区花园 中间楼层,西府景园 /3室1厅/119.18平米/南 北/简装/有电梯,https://bj.lianjia.com/ershoufang/101101434188.html
https://bj.lianjia.com/ershoufang/co52/,860,朝庭公寓南北通透两居室  业主在京只有一套住房房主自荐,朝庭公寓 /2室1厅/114.67平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101101563178.html
https://bj.lianjia.com/ershoufang/co52/,590,西南向中间层，采光时长，眼镜户型私密性好，私密性好,望京新城 /2室1厅/89.27平米/南/精装/有电梯,https://bj.lianjia.com/ershoufang/101101068835.html
https://bj.lianjia.com/ershoufang/co21/,15,鲁能7号院溪园地下产权车位出售 有房本随时签约房主自荐,鲁能7号院颐景溪园 /车位/29.19平米/南,https://bj.lianjia.com/ershoufang/101101874623.html
https://bj.lianjia.com/ershoufang/co21/,15,金色漫香郡 车位 15万,金色漫香郡 /车位/36.31平米/南,https://bj.lianjia.com/ershoufang/101102106506.html
https://bj.lianjia.com/ershoufang/co21/,15,金色漫香郡 车位 15万,金色漫香郡 /车位/28.52平米/东,https://bj.lianjia.com/ershoufang/101102106515.html
https://bj.lianjia.com/ershoufang/co21/,15,政馨园一区 车位 15万,政馨园一区 /车位/29.97平米/南,https://bj.lianjia.com/ershoufang/101102528333.html
https://bj.lianjia.com/ershoufang/co21/,15,龙湖南区车位 成本价出售  随时能看房主自荐,龙湖香醍漫步四区南区 /车位/26.1平米/北,https://bj.lianjia.com/ershoufang/101102498863.html
https://lf.lianjia.com/ershoufang/yanjiao/,242,上上城第三季  南北通透三居室 中高楼层 采光视野好,福城上上城三季  | 3室1厅 | 115.42平米 | 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101102293304.html
https://lf.lianjia.com/ershoufang/yanjiao/,205,星河皓月东南两居室，满五年，业主诚心出售,星河皓月  | 2室1厅 | 91.92平米 | 东南 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101102071721.html
https://lf.lianjia.com/ershoufang/yanjiao/,175,福城上上城二季 南北通透 两居室,福城上上城二季  | 2室1厅 | 90.82平米 | 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101102370762.html
https://lf.lianjia.com/ershoufang/yanjiao/,200,为你而选为你为家 东方夏威夷南岸一期,东方夏威夷南岸一期  | 2室1厅 | 88.26平米 | 南 北 | 毛坯 | 有电梯,https://lf.lianjia.com/ershoufang/101101334866.html
https://lf.lianjia.com/ershoufang/yanjiao/,308,燕顺路 北岸东南大三居 装修好 随时看房业主诚心！房主自荐,东方夏威夷北岸  | 3室1厅 | 123.43平米 | 东南 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101101426136.html
https://lf.lianjia.com/ershoufang/yanjiao/,2000,东方夏威夷独栋别墅  钥匙房源 三面花园 满五年房主自荐,东方夏威夷   | 独栋别墅 | 6室2厅 | 414.7平米 | 东 南 西 北 | 毛坯 | 无电梯,https://lf.lianjia.com/ershoufang/101101465812.html
https://bj.lianjia.com/ershoufang/co52/,790,立水桥 花园洋房 一手毛坯 别墅品质,顶秀青溪 /2室2厅/131.64平米/东南 北/毛坯/有电梯,https://bj.lianjia.com/ershoufang/101100487662.html
https://bj.lianjia.com/ershoufang/co52/,1250,龙邸上叠拼别墅，电梯入户，集中供暖地下车位，诚售！房主自荐,龙邸 /3室2厅/244.26平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101100598643.html
https://bj.lianjia.com/ershoufang/co52/,1430,新世界家园南北通透的两居室 看房方便,新世界家园 /2室2厅/123.26平米/南 北/简装/有电梯,https://bj.lianjia.com/ershoufang/101091817728.html
https://bj.lianjia.com/ershoufang/co52/,430,梧桐苑7号院清露园南北通透小三居房主自荐,梧桐苑清露园 /3室1厅/89.5平米/南 北/毛坯/有电梯,https://bj.lianjia.com/ershoufang/101101542010.html
https://bj.lianjia.com/ershoufang/co52/,650,房子满五年业主一套住房，诚心出售，有钥匙 看房方便,珠江峰景 /2室1厅/113.85平米/东南/简装/有电梯,https://bj.lianjia.com/ershoufang/101100832236.html
https://bj.lianjia.com/ershoufang/co52/,1350,世华龙樾毛坯三居  看房有钥匙房主自荐,世华龙樾 /3室2厅/147.43平米/南 北/毛坯/有电梯,https://bj.lianjia.com/ershoufang/101100781813.html
https://bj.lianjia.com/ershoufang/co21/,16,北京风景 车位 16万,北京风景 /车位/49.19平米/东 南 西 北,https://bj.lianjia.com/ershoufang/101102524746.html
https://bj.lianjia.com/ershoufang/co21/,16,中建国际港地下一层产权车位，有房本房主自荐,中建国际港 /车位/29.43平米/东,https://bj.lianjia.com/ershoufang/101102124356.html
https://bj.lianjia.com/ershoufang/co21/,17,炫特嘉园三期 车位 17万,炫特嘉园三期 /车位/34.75平米/北/有电梯,https://bj.lianjia.com/ershoufang/101102539217.html
https://bj.lianjia.com/ershoufang/co21/,18,纳帕澜郡 车位 18万,纳帕澜郡 /车位/37.25平米/南 北,https://bj.lianjia.com/ershoufang/101102456084.html
https://bj.lianjia.com/ershoufang/co21/,18,中建国际港 车位 18万,中建国际港 /车位/29.89平米/西,https://bj.lianjia.com/ershoufang/101102300260.html
https://bj.lianjia.com/ershoufang/co21/,19,馨然嘉园三区 地下产权车位 随时签约,长阳国际城三区 /车位/27.91平米/南/有电梯,https://bj.lianjia.com/ershoufang/101101815584.html
https://bj.lianjia.com/ershoufang/co21/,19.8,长阳国际城一区 车位 19.8万房主自荐,长阳国际城一区 /车位/29.05平米/南,https://bj.lianjia.com/ershoufang/101102432125.html
https://lf.lianjia.com/ershoufang/yanjiao/,245,南北通透 精装修 满五唯一  看房方便 带52.2平小院,东方夏威夷  | 2室1厅 | 106.16平米 | 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101101715241.html
https://lf.lianjia.com/ershoufang/yanjiao/,250,南北通透大三居 满两年 中间楼层 业主诚意出售房主自荐,福城上上城二季  | 3室1厅 | 112.2平米 | 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101101253820.html
https://lf.lianjia.com/ershoufang/yanjiao/,251,满五年，东南北三向采光，三向通风，中间楼层。,忆江南  | 3室1厅 | 139.9平米 | 东 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101101415797.html
https://lf.lianjia.com/ershoufang/yanjiao/,329,福城五期  南北通透大四居 两梯一户 带两个大露台,福城上上城五期  | 5室1厅 | 193.33平米 | 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101102193570.html
https://lf.lianjia.com/ershoufang/yanjiao/,229,纳丹堡 东南大两居 稀有户型 价格合适,纳丹堡  | 2室2厅 | 111.87平米 | 东南 | 毛坯 | 有电梯,https://lf.lianjia.com/ershoufang/101102428110.html
https://lf.lianjia.com/ershoufang/yanjiao/,190,风尚国际，方正三居室，西南采光好，带电梯,风尚国际公寓  | 3室2厅 | 121.37平米 | 西南 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101102151858.html
https://lf.lianjia.com/ershoufang/yanjiao/,90,北向开间  看房随时  业主诚心出售  自住装修,风尚国际公寓  | 1室0厅 | 46.56平米 | 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101101806917.html
https://lf.lianjia.com/ershoufang/yanjiao/,155,西北两居  低楼层  户型方正 精装修  看房随时,福城上上城三季  | 2室1厅 | 89.6平米 | 西北 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101102272881.html
https://bj.lianjia.com/ershoufang/co52/,461,西直门 南北通透两居室 满五唯一 诚心出售房主自荐,索家坟 /2室1厅/54.3平米/南 北/简装/无电梯,https://bj.lianjia.com/ershoufang/101101671905.html
https://bj.lianjia.com/ershoufang/co52/,800,大成郡 南北通透二居室 带8平米花园 满五年房主自荐,大成郡 /2室2厅/100.8平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101101632982.html
https://bj.lianjia.com/ershoufang/co52/,490,南北双通透 三居两卫 满五年 业主自住精装房主自荐,龙跃苑四区 /3室2厅/138.13平米/南 北/精装/无电梯,https://bj.lianjia.com/ershoufang/101101400249.html
https://bj.lianjia.com/ershoufang/co52/,400,融泽嘉园 正规两居 南朝向 无遮挡房主自荐,融泽嘉园 /2室1厅/87.4平米/南/毛坯/有电梯,https://bj.lianjia.com/ershoufang/101101272655.html
https://bj.lianjia.com/ershoufang/co52/,618,金港国际 1室1厅 618万房主自荐,金港国际 /1室1厅/87.77平米/西北/精装/有电梯,https://bj.lianjia.com/ershoufang/101092352225.html
https://bj.lianjia.com/ershoufang/co52/,265,满五年商品房品质别墅区  看房有钥匙房主自荐,龙城花园北二区 /1室1厅/46.19平米/南/精装/无电梯,https://bj.lianjia.com/ershoufang/101101910057.html
https://bj.lianjia.com/ershoufang/co21/,20,润枫嘉尚 车位 20万,润枫嘉尚 /车位/52.45平米/南 北,https://bj.lianjia.com/ershoufang/101101876924.html
https://bj.lianjia.com/ershoufang/co21/,20,朝阳旺角 车位 20万,朝阳旺角 /车位/29.82平米/南/无电梯,https://bj.lianjia.com/ershoufang/101102462877.html
https://bj.lianjia.com/ershoufang/co21/,20,建欣苑五里地下产权车位，地下一层,建欣苑五里 /车位/56.16平米/北,https://bj.lianjia.com/ershoufang/101102362783.html
https://bj.lianjia.com/ershoufang/co21/,20,原香小镇二区产权车库 有电梯 方便出入房主自荐,原香小镇二区 /车位/42.05平米/南,https://bj.lianjia.com/ershoufang/101102218368.html
https://bj.lianjia.com/ershoufang/co21/,20,首开熙悦山熹园1号院出售车位诚心出售,首开熙悦山熹园1号院 /车位/34.41平米/东/有电梯,https://bj.lianjia.com/ershoufang/101101503885.html
https://bj.lianjia.com/ershoufang/co21/,20,长阳国际城三区 车位 20万,长阳国际城三区 /车位/27.01平米/南/有电梯,https://bj.lianjia.com/ershoufang/101102478347.html
https://bj.lianjia.com/ershoufang/co21/,20,馨然嘉园一区  车位 业主诚心出售,长阳国际城一区 /车位/29.05平米/南/有电梯,https://bj.lianjia.com/ershoufang/101101874420.html
https://bj.lianjia.com/ershoufang/co21/,20,首开熙悦山澜庭二号库地下二层车位,首开熙悦山澜庭 /车位/34.63平米/北,https://bj.lianjia.com/ershoufang/101101833101.html
https://lf.lianjia.com/ershoufang/yanjiao/,160,满五年，东西北三面带窗，采光好，楼层好,福城上上城五期  | 2室1厅 | 90.33平米 | 东 西 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101101453491.html
https://lf.lianjia.com/ershoufang/yanjiao/,270,星河皓月南北通透三居室、板楼带电梯,星河皓月  | 3室1厅 | 140.37平米 | 南 北 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101101472805.html
https://lf.lianjia.com/ershoufang/yanjiao/,786,东方夏威夷 复式五居室 南北通透 户型好 采光好,东方夏威夷  | 5室2厅 | 302.65平米 | 南 北 | 其他 | 有电梯,https://lf.lianjia.com/ershoufang/101101814391.html
https://lf.lianjia.com/ershoufang/yanjiao/,188,房子满五年唯一  西北两居 没有增值税房主自荐,美林湾  | 2室2厅 | 88.55平米 | 西北 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101102112836.html
https://lf.lianjia.com/ershoufang/yanjiao/,380,福城上上城五期 4室1厅 380万,福城上上城五期  | 4室1厅 | 193.33平米 | 南 北 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101102044788.html
https://lf.lianjia.com/ershoufang/yanjiao/,220,世纪名苑 全明通透 精装修 业主诚售,世纪名苑  | 2室1厅 | 97.44平米 | 南 北 | 简装 | 无电梯,https://lf.lianjia.com/ershoufang/101102490279.html
https://lf.lianjia.com/ershoufang/yanjiao/,286,三季南北通透大三居，附带花园  ，精装修,福城上上城三季  | 3室2厅 | 159平米 | 南 北 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101101368242.html
https://lf.lianjia.com/ershoufang/yanjiao/,857,东方夏威夷 四居室 南北通透 精装修 双卧和客厅朝南,东方夏威夷  | 4室2厅 | 244.98平米 | 南 北 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101101727441.html
https://lf.lianjia.com/ershoufang/yanjiao/,95,正规南北通透板楼两居，换房诚售房主自荐,首钢机械厂  | 2室1厅 | 61.95平米 | 南 北 | 简装,https://lf.lianjia.com/ershoufang/101102490306.html
https://lf.lianjia.com/ershoufang/yanjiao/,752,东方夏威夷 精装大三居 南北通透 户型好 观湖,东方夏威夷  | 3室1厅 | 214.99平米 | 南 北 | 精装 | 有电梯,https://lf.lianjia.com/ershoufang/101101717064.html
https://bj.lianjia.com/ershoufang/co52/,518,安慧里西南向大两居 明厨明卫 户型好房主自荐,安慧里二区 /2室2厅/71.65平米/西南/简装/有电梯,https://bj.lianjia.com/ershoufang/101101062845.html
https://bj.lianjia.com/ershoufang/co52/,365,北苑 佳兴园 东向一居室 人车分流 中间层,新街坊 /1室1厅/57.52平米/东/简装/有电梯,https://bj.lianjia.com/ershoufang/101100554096.html
https://bj.lianjia.com/ershoufang/co52/,540,普惠南里 两居室 朝南向 户型好 采光好,普惠南里 /2室1厅/59.6平米/南/简装/有电梯,https://bj.lianjia.com/ershoufang/101101995590.html
https://bj.lianjia.com/ershoufang/co52/,1000,东南北三居室 满五年业主仅有住房  安静观景 诚意出售,万科星园 /3室1厅/133.92平米/东 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101101146453.html
https://bj.lianjia.com/ershoufang/co21/,20,武夷花园，月季园 地下车位，电梯直达房主自荐,月季园 /车位/26.83平米/南/有电梯,https://bj.lianjia.com/ershoufang/101102124691.html
https://bj.lianjia.com/ershoufang/co21/,20,沿海赛洛城 车位 20万,沿海赛洛城 /车位/38.24平米/南,https://bj.lianjia.com/ershoufang/101102319737.html
https://bj.lianjia.com/ershoufang/co21/,20,金色漫香苑A库地下车位 价格美丽 诚意出售,金色漫香苑 /车位/31.83平米/南,https://bj.lianjia.com/ershoufang/101102292607.html
https://bj.lianjia.com/ershoufang/co21/,20,首开熙悦山熹园3号院 车位 20万,首开熙悦山熹园3号院 /车位/33.89平米/南,https://bj.lianjia.com/ershoufang/101102542626.html
https://bj.lianjia.com/ershoufang/co21/,20,金成府地下车位，业主诚心卖，有房本随时能走手续,金成府 /车位/43.64平米/南,https://bj.lianjia.com/ershoufang/101102492689.html
https://bj.lianjia.com/ershoufang/co21/,20,中信新城东区地下产权车位1号楼下面房主自荐,中信新城东区 /车位/38.54平米/南/有电梯,https://bj.lianjia.com/ershoufang/101102486844.html
https://bj.lianjia.com/ershoufang/co21/,20,首开熙悦山熹园1号院 车位 20万,首开熙悦山熹园1号院 /车位/34.41平米/南,https://bj.lianjia.com/ershoufang/101102538610.html
https://bj.lianjia.com/ershoufang/co21/,21,首开熙悦山熹园3号院 车位 21万,首开熙悦山熹园3号院 /车位/33.89平米/南,https://bj.lianjia.com/ershoufang/101102324435.html
https://bj.lianjia.com/ershoufang/co21/,22,融科钧廷 地下车库  有产权本,融科钧廷 /车位/13.23平米/南,https://bj.lianjia.com/ershoufang/101102452573.html
https://lf.lianjia.com/ershoufang/yanjiao/,310,星河皓月西南北三居室，一梯两户，观景房,星河皓月  | 3室1厅 | 130.82平米 | 南 西 北 | 毛坯 | 有电梯,https://lf.lianjia.com/ershoufang/101102435216.html
https://lf.lianjia.com/ershoufang/yanjiao/,212,潮白人家  满五年  无户口 全南向  采光视野无遮挡,潮白人家  | 2室1厅 | 88.67平米 | 南 | 其他 | 有电梯,https://lf.lianjia.com/ershoufang/101102522125.html
https://lf.lianjia.com/ershoufang/yanjiao/,235,天洋城南北三居，满五年，无尾款 无户口,天洋城  | 3室1厅 | 115.67平米 | 南 北 | 其他 | 有电梯,https://lf.lianjia.com/ershoufang/101101976108.html
https://lf.lianjia.com/ershoufang/yanjiao/,258,天洋城 南北通透三居室 产权清晰满两年 中高楼层诚售房主自荐,天洋城  | 3室1厅 | 112.56平米 | 南 北 | 其他 | 有电梯,https://lf.lianjia.com/ershoufang/101102047125.html
https://lf.lianjia.com/ershoufang/yanjiao/,220,三阳开泰南向88.3平两居 高楼层 采光充足,东方夏威夷南岸一期  | 2室1厅 | 88.3平米 | 南 | 简装 | 有电梯,https://lf.lianjia.com/ershoufang/101102245531.html
https://lf.lianjia.com/ershoufang/xianghe/,410,富力新城 满两年毛坯四居四卫联排别墅,富力新城v02区  | 4室2厅 | 211.88平米 | 南 北 | 毛坯,https://lf.lianjia.com/ershoufang/101101995413.html
https://lf.lianjia.com/ershoufang/xianghe/,125,香江逸景南向两居，中高楼层，成熟社区配套齐全,香江逸景B区  | 2室1厅 | 81.58平米 | 南 | 其他,https://lf.lianjia.com/ershoufang/101102506702.html
https://lf.lianjia.com/ershoufang/xianghe/,640,我家公坊精装别墅带花园，交通便利，出行方便。,我家公坊二期  | 5室3厅 | 218.36平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102394820.html
https://lf.lianjia.com/ershoufang/xianghe/,440,此房房本已满两年，毛坯方便装修，带车位和花园。,富力新城V01区  | 4室2厅 | 200.15平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102406627.html
https://lf.lianjia.com/ershoufang/xianghe/,146,房子是全南向的两居，房本满二免增值税。,山水田园  | 2室2厅 | 81.66平米 | 南 | 其他,https://lf.lianjia.com/ershoufang/101102099537.html
https://lf.lianjia.com/ershoufang/xianghe/,145,香城郦舍 南北通透两居 中间位置前后不临街,香城郦舍  | 2室1厅 | 79.3平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102340294.html
https://lf.lianjia.com/ershoufang/xianghe/,130,颐和家园 南北通透两居室 满五唯一 有钥匙随时看房,颐和家园  | 2室1厅 | 99.74平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102348155.html
https://lf.lianjia.com/ershoufang/xianghe/,110,我家公坊正规南向两居室 房本满五,我家公坊  | 2室1厅 | 58.59平米 | 南 | 其他,https://lf.lianjia.com/ershoufang/101102434417.html
https://lf.lianjia.com/ershoufang/xianghe/,200,香城郦舍 高层南北通透精装三居室 全明格局前后不临街,香城郦舍  | 3室2厅 | 119.72平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102239286.html
https://bj.lianjia.com/ershoufang/ty1/,983,有色金属院央产房 南北通透4居2卫  带电梯 户型方正,有色金属院 /4室2厅/115.7平米/南 北/简装/有电梯,https://bj.lianjia.com/ershoufang/101102533674.html
https://lf.lianjia.com/ershoufang/xianghe/,93,泰河家园南北两居，业主诚意出售,泰河家园  | 2室2厅 | 81.7平米 | 南 北 | 毛坯,https://lf.lianjia.com/ershoufang/101101705358.html
https://lf.lianjia.com/ershoufang/xianghe/,110,香城郦舍 1室1厅 110万房主自荐,香城郦舍  | 1室1厅 | 59.33平米 | 南 | 精装,https://lf.lianjia.com/ershoufang/101102504224.html
https://lf.lianjia.com/ershoufang/xianghe/,150,香河五一路上 南北通透正规两居室 中间楼层 采光好,香城郦舍  | 2室2厅 | 85.11平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102469497.html
https://lf.lianjia.com/ershoufang/xianghe/,550,富力V01 把边别墅 北边超大花园南双车位 满二年 精装房主自荐,富力新城V01区  | 5室2厅 | 208.48平米 | 南 北 | 精装,https://lf.lianjia.com/ershoufang/101102046492.html
https://lf.lianjia.com/ershoufang/xianghe/,114,南北通透小两居，位置优越，交通出行方便。,我家公坊  | 2室1厅 | 60.37平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102058781.html
https://bj.lianjia.com/ershoufang/ty1/,325,政府改造楼 家庭名下无其他住房 免增值税 全南两居室,农光里 /2室1厅/52.11平米/南/精装/无电梯,https://bj.lianjia.com/ershoufang/101102508001.html
https://bj.lianjia.com/ershoufang/ty1/,199,东关南里小区 1室1厅 199万,东关南里小区 /1室1厅/42.09平米/南/简装/无电梯,https://bj.lianjia.com/ershoufang/101102512877.html
https://bj.lianjia.com/ershoufang/ty1/,2190,军区干休所院内24小时门卫，板楼带电梯南北通透精装。,华采嘉园 /3室1厅/145.44平米/南 北/精装,https://bj.lianjia.com/ershoufang/101102501324.html
https://bj.lianjia.com/ershoufang/ty1/,860,望兴居 经典大复式 总价低户型棒 真实在售,望兴居 /6室1厅/180.46平米/东南 西北/简装/无电梯,https://bj.lianjia.com/ershoufang/101102393766.html
https://bj.lianjia.com/ershoufang/ty1/,445,通州北关商务区 天赐良园 南北通透两居室,天赐良园二期 /2室2厅/100.34平米/南 北/精装/无电梯,https://bj.lianjia.com/ershoufang/101102523467.html
https://bj.lianjia.com/ershoufang/ty1/,630,花园小区商品房 带电梯南北通透三居两卫 婚房全明格局房主自荐,流星花园三区 /3室1厅/130.4平米/东 南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102517621.html
https://lf.lianjia.com/ershoufang/xianghe/,176,南北双通透，三居双卫，前后无遮挡，户型采光棒棒棒~房主自荐,锦绣家园  | 3室2厅 | 121.47平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102163183.html
https://lf.lianjia.com/ershoufang/xianghe/,126,市场家园南北通透的两居室，精装修诚意出售,市场嘉园  | 2室2厅 | 83.73平米 | 南 北 | 精装,https://lf.lianjia.com/ershoufang/101102172645.html
https://lf.lianjia.com/ershoufang/xianghe/,185,碧盛家园满二通透精装自住三居、双卫干净痛快明亮,碧盛家园  | 3室1厅 | 135.96平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102193875.html
https://lf.lianjia.com/ershoufang/xianghe/,160,香城郦舍 南北通透两居  满二年  精装自住,香城郦舍  | 2室2厅 | 92.24平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102069327.html
https://lf.lianjia.com/ershoufang/xianghe/,82,房本满两年免增值税，只有个税，契税。,京汉君庭  | 1室1厅 | 51.34平米 | 南 | 其他,https://lf.lianjia.com/ershoufang/101102169213.html
https://lf.lianjia.com/ershoufang/xianghe/,98,香城郦舍 北向开间  签约方便 视野好,香城郦舍  | 1室0厅 | 52.65平米 | 北 | 其他,https://lf.lianjia.com/ershoufang/101102300081.html
https://lf.lianjia.com/ershoufang/xianghe/,70,京汉君庭 西向开间 视野开阔 无遮挡,京汉君庭  | 1室0厅 | 44.31平米 | 西 | 简装,https://lf.lianjia.com/ershoufang/101102328342.html
https://lf.lianjia.com/ershoufang/xianghe/,150,富力新城3居室，南北通透，户型方正，品牌物业,富力新城v02区  | 3室2厅 | 99.53平米 | 南 北 | 毛坯,https://lf.lianjia.com/ershoufang/101101940909.html
https://bj.lianjia.com/ershoufang/mw1/,419,天通苑东一区  三居室复式  大露台  满五年唯一,天通苑东一区 /3室2厅/123.36平米/南 北/简装/无电梯,https://bj.lianjia.com/ershoufang/101102527089.html
https://bj.lianjia.com/ershoufang/ty1/,610,车公庄 西直门 正规两居室 带电梯 楼龄新 已购公房房主自荐,北礼士路 /2室1厅/60.1平米/西/简装/有电梯,https://bj.lianjia.com/ershoufang/101102525075.html
https://bj.lianjia.com/ershoufang/ty1/,540,和谐家园一区   中间层三居两卫房主自荐,和谐家园一区 /3室1厅/125.31平米/南 北/精装/无电梯,https://bj.lianjia.com/ershoufang/101102512750.html
https://bj.lianjia.com/ershoufang/ty1/,350,苹果园三区 全明格局 正规二居,苹果园小区三区 /2室1厅/74.43平米/东南/其他/有电梯,https://bj.lianjia.com/ershoufang/101102526563.html
https://bj.lianjia.com/ershoufang/ty1/,1370,西三环半  次顶层 板楼三居 小区安静位置 精装修 临河,颐慧佳园 /3室2厅/131.54平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102506548.html
https://bj.lianjia.com/ershoufang/ty1/,465,西现代城 2室1厅 465万房主自荐,西现代城 /2室1厅/91.96平米/西北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102529934.html
https://bj.lianjia.com/ershoufang/ty1/,270,正规一室一厅 楼层高视野好 适合刚需客户房主自荐,彩虹城一区 /1室1厅/47.08平米/东北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102504869.html
https://bj.lianjia.com/ershoufang/ty1/,499,长阳半岛 满五唯一 没住过 精装三居室,长阳半岛4号院 /3室1厅/96.42平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102521407.html
https://bj.lianjia.com/ershoufang/ty1/,648,城南嘉园（益明园）南北向二居 中间楼层采光好,益明园 /2室1厅/90.13平米/南 北/精装/有电梯,https://bj.lianjia.com/ershoufang/101102529825.html
https://lf.lianjia.com/ershoufang/xianghe/,95,富力新城 西南正规两居室 楼层好 采光时长,富力新城v02区  | 2室1厅 | 77.83平米 | 南 西 | 毛坯,https://lf.lianjia.com/ershoufang/101102305018.html
https://lf.lianjia.com/ershoufang/xianghe/,163,珠光御景南北通透精装两居室，格局方正，观花园。,珠光御景  | 2室1厅 | 89.77平米 | 南 北 | 其他,https://lf.lianjia.com/ershoufang/101102185944.html
https://lf.lianjia.com/ershoufang/xianghe/,170,珠光南北两居 无遮挡视野采光超好,珠光御景  | 2室1厅 | 89.49平米 | 南 北 | 精装,https://lf.lianjia.com/ershoufang/101102513832.html
